ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
216279_at	8.21e-01	7.22e-01	0.35723	-6.7050497	0.1208914	ZNF460	zinc finger protein 460
205816_at	8.21e-01	7.23e-01	0.357193	-6.7050628	0.0961436	ITGB8	integrin subunit beta 8
207873_x_at	8.21e-01	7.23e-01	-0.356993	-6.7051347	-0.073141	SEZ6L	seizure related 6 homolog like
211230_s_at	8.21e-01	7.23e-01	0.356897	-6.7051693	0.0858082	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
217579_x_at	8.21e-01	7.23e-01	0.35679	-6.7052074	0.0755057		
207043_s_at	8.21e-01	7.23e-01	-0.356731	-6.7052286	-0.1166923	SLC6A9	solute carrier family 6 member 9
212194_s_at	8.21e-01	7.23e-01	0.356695	-6.7052417	0.0698715	TM9SF4	transmembrane 9 superfamily member 4
222318_at	8.21e-01	7.23e-01	-0.356654	-6.7052564	-0.1180449	ZNF324B	zinc finger protein 324B
205216_s_at	8.21e-01	7.23e-01	0.356554	-6.7052922	0.1052045	APOH	apolipoprotein H
211053_at	8.21e-01	7.23e-01	0.356501	-6.705311	0.0955111	KCNG1	potassium voltage-gated channel modifier subfamily G member 1
202521_at	8.21e-01	7.23e-01	-0.35648	-6.7053185	-0.0496852	CTCF	CCCTC-binding factor
216042_at	8.21e-01	7.23e-01	-0.356445	-6.7053311	-0.0936598	TNFRSF25	TNF receptor superfamily member 25
203606_at	8.21e-01	7.24e-01	-0.355874	-6.7055356	-0.0745341	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6
216967_at	8.21e-01	7.24e-01	-0.355842	-6.7055469	-0.1242891	GAP43	growth associated protein 43
221249_s_at	8.21e-01	7.24e-01	-0.355748	-6.7055807	-0.0754841	FAM117A	family with sequence similarity 117 member A
209880_s_at	8.21e-01	7.24e-01	-0.355689	-6.7056019	-0.1369672	SELPLG	selectin P ligand
220749_at	8.21e-01	7.24e-01	-0.355581	-6.7056404	-0.1054591	CCDC7	coiled-coil domain containing 7
219497_s_at	8.22e-01	7.24e-01	-0.355424	-6.7056963	-0.1018866	BCL11A	B-cell CLL/lymphoma 11A
201451_x_at	8.22e-01	7.24e-01	-0.355256	-6.7057565	-0.1419037	RHEB	Ras homolog enriched in brain
207356_at	8.22e-01	7.24e-01	-0.355198	-6.7057771	-0.1647557	DEFB4B///DEFB4A	defensin beta 4B///defensin beta 4A
213918_s_at	8.22e-01	7.24e-01	0.354925	-6.7058746	0.0771306	NIPBL	NIPBL, cohesin loading factor
217565_at	8.22e-01	7.24e-01	-0.354709	-6.7059517	-0.1256651	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
206203_at	8.22e-01	7.24e-01	-0.354682	-6.7059613	-0.0821348	RCVRN	recoverin
220873_at	8.22e-01	7.24e-01	0.354539	-6.7060123	0.0605416		
213587_s_at	8.22e-01	7.25e-01	0.354374	-6.7060709	0.1203516	ATP6V0E2	ATPase H+ transporting V0 subunit e2
215371_at	8.22e-01	7.25e-01	0.354019	-6.7061974	0.1028456	MED27	mediator complex subunit 27
201903_at	8.23e-01	7.25e-01	0.353698	-6.7063115	0.1535393	UQCRC1	ubiquinol-cytochrome c reductase core protein I
212575_at	8.23e-01	7.25e-01	0.353686	-6.7063158	0.0596356	TMEM259	transmembrane protein 259
213411_at	8.23e-01	7.25e-01	0.353489	-6.7063859	0.1142844	ADAM22	ADAM metallopeptidase domain 22
200950_at	8.23e-01	7.25e-01	0.353486	-6.706387	0.0944043	ARPC1A	actin related protein 2/3 complex subunit 1A
1316_at	8.23e-01	7.25e-01	0.353466	-6.706394	0.0614198	THRA	thyroid hormone receptor, alpha
220146_at	8.23e-01	7.25e-01	-0.353336	-6.7064402	-0.1850625	TLR7	toll like receptor 7
220977_x_at	8.23e-01	7.26e-01	-0.353115	-6.7065186	-0.0881573	EPB41L5	erythrocyte membrane protein band 4.1 like 5
218153_at	8.23e-01	7.26e-01	0.353032	-6.7065481	0.0843099	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)
218658_s_at	8.23e-01	7.26e-01	-0.353032	-6.7065482	-0.0659831	ACTR8	ARP8 actin-related protein 8 homolog
220358_at	8.23e-01	7.26e-01	0.353024	-6.7065509	0.0945012	BATF3	basic leucine zipper ATF-like transcription factor 3
203485_at	8.23e-01	7.26e-01	-0.353009	-6.7065562	-0.1135952	RTN1	reticulon 1
218692_at	8.23e-01	7.26e-01	0.352892	-6.7065977	0.1202198	SYBU	syntabulin
204877_s_at	8.23e-01	7.26e-01	-0.352879	-6.7066024	-0.1364402	TAOK2	TAO kinase 2
206878_at	8.23e-01	7.26e-01	0.352847	-6.7066139	0.0706349	DAO	D-amino acid oxidase
201706_s_at	8.23e-01	7.26e-01	-0.352579	-6.7067089	-0.0829115	PEX19	peroxisomal biogenesis factor 19
213998_s_at	8.23e-01	7.26e-01	-0.352444	-6.7067566	-0.21814	DDX17	DEAD-box helicase 17
217313_at	8.23e-01	7.26e-01	0.352444	-6.7067567	0.0914163		
201072_s_at	8.23e-01	7.26e-01	-0.352107	-6.706876	-0.0770083	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
213456_at	8.23e-01	7.26e-01	0.35199	-6.7069174	0.2083609	SOSTDC1	sclerostin domain containing 1
220180_at	8.23e-01	7.26e-01	-0.351867	-6.7069606	-0.1006212	CCDC68	coiled-coil domain containing 68
218178_s_at	8.23e-01	7.27e-01	-0.351723	-6.7070119	-0.0688804	CHMP1B	charged multivesicular body protein 1B
216460_at	8.23e-01	7.27e-01	0.351689	-6.7070236	0.1374854	LOC101927181	uncharacterized LOC101927181
217673_x_at	8.23e-01	7.27e-01	0.351686	-6.7070247	0.0747503	GNAS	GNAS complex locus
202902_s_at	8.24e-01	7.27e-01	0.351318	-6.7071548	0.0861119	CTSS	cathepsin S
212101_at	8.24e-01	7.27e-01	-0.351152	-6.7072133	-0.0652709	KPNA6	karyopherin subunit alpha 6
214505_s_at	8.24e-01	7.27e-01	-0.351113	-6.7072272	-0.1165518	FHL1	four and a half LIM domains 1
207014_at	8.24e-01	7.27e-01	0.351107	-6.7072292	0.09431	GABRA2	gamma-aminobutyric acid type A receptor alpha2 subunit
218946_at	8.24e-01	7.27e-01	-0.351068	-6.707243	-0.0547543	NFU1	NFU1 iron-sulfur cluster scaffold
218500_at	8.24e-01	7.27e-01	-0.351053	-6.7072485	-0.1028622	THEM6	thioesterase superfamily member 6
212366_at	8.24e-01	7.27e-01	-0.350584	-6.7074136	-0.0754529	ZNF292	zinc finger protein 292
200834_s_at	8.24e-01	7.27e-01	0.350564	-6.7074208	0.0578688	RPS21	ribosomal protein S21
204044_at	8.24e-01	7.28e-01	-0.350434	-6.7074668	-0.1353584	QPRT	quinolinate phosphoribosyltransferase
208145_at	8.24e-01	7.28e-01	0.350406	-6.7074764	0.1367146		
35846_at	8.24e-01	7.28e-01	0.350237	-6.7075359	0.1275703	THRA	thyroid hormone receptor, alpha
208750_s_at	8.24e-01	7.28e-01	-0.350203	-6.7075478	-0.0802585	MIR3620///ARF1	microRNA 3620///ADP ribosylation factor 1
216109_at	8.24e-01	7.28e-01	-0.349917	-6.7076487	-0.0971261	MED13L	mediator complex subunit 13 like
203557_s_at	8.24e-01	7.28e-01	-0.34973	-6.7077145	-0.0750952	PCBD1	pterin-4 alpha-carbinolamine dehydratase 1
215517_at	8.25e-01	7.29e-01	-0.349136	-6.7079229	-0.1916048	PYGO1	pygopus family PHD finger 1
219587_at	8.25e-01	7.29e-01	-0.349112	-6.7079315	-0.1547727	TTC12	tetratricopeptide repeat domain 12
209415_at	8.25e-01	7.29e-01	-0.349103	-6.7079347	-0.0663986	FZR1	fizzy/cell division cycle 20 related 1
221219_s_at	8.25e-01	7.29e-01	-0.349002	-6.7079699	-0.0750908	KLHDC4	kelch domain containing 4
218169_at	8.25e-01	7.29e-01	-0.34899	-6.7079742	-0.115897	VAC14	Vac14, PIKFYVE complex component
206383_s_at	8.25e-01	7.29e-01	-0.348949	-6.7079884	-0.0878244	G3BP2	G3BP stress granule assembly factor 2
203480_s_at	8.25e-01	7.29e-01	-0.348892	-6.7080086	-0.044678	OTUD4	OTU deubiquitinase 4
213770_at	8.25e-01	7.29e-01	0.348815	-6.7080356	0.0703329	KSR1	kinase suppressor of ras 1
217400_at	8.25e-01	7.29e-01	0.348773	-6.7080503	0.1522784		
204606_at	8.25e-01	7.29e-01	0.348605	-6.7081091	0.1551699	CCL21	C-C motif chemokine ligand 21
206657_s_at	8.25e-01	7.29e-01	-0.348457	-6.7081611	-0.096046	MYOD1	myogenic differentiation 1
214643_x_at	8.25e-01	7.29e-01	0.348298	-6.7082168	0.0772777	BIN1	bridging integrator 1
214896_at	8.25e-01	7.29e-01	0.348211	-6.708247	0.0795893	LINC01314	long intergenic non-protein coding RNA 1314
202226_s_at	8.25e-01	7.29e-01	0.348184	-6.7082564	0.1108461	CRK	CRK proto-oncogene, adaptor protein
216430_x_at	8.25e-01	7.29e-01	0.348064	-6.7082985	0.1090028	IGLV1-44	immunoglobulin lambda variable 1-44
216937_s_at	8.25e-01	7.29e-01	0.347964	-6.7083334	0.1246426	RS1	retinoschisin 1
210322_x_at	8.25e-01	7.29e-01	0.347935	-6.7083438	0.1793882	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked
207440_at	8.25e-01	7.29e-01	0.347861	-6.7083695	0.1415923	SLC35A2	solute carrier family 35 member A2
215383_x_at	8.26e-01	7.30e-01	-0.347581	-6.7084673	-0.060864	SPG21	spastic paraplegia 21 (autosomal recessive, Mast syndrome)
207445_s_at	8.26e-01	7.30e-01	-0.347092	-6.7086383	-0.0769682	CCR9	C-C motif chemokine receptor 9
203219_s_at	8.26e-01	7.30e-01	-0.347091	-6.7086386	-0.1148767	APRT	adenine phosphoribosyltransferase
207635_s_at	8.26e-01	7.30e-01	0.346982	-6.7086764	0.1377825	KCNH1	potassium voltage-gated channel subfamily H member 1
200093_s_at	8.26e-01	7.30e-01	0.346868	-6.7087163	0.0827511	HINT1	histidine triad nucleotide binding protein 1
202866_at	8.26e-01	7.30e-01	-0.346844	-6.7087246	-0.0526877	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
201648_at	8.26e-01	7.30e-01	-0.346781	-6.7087468	-0.0654152	JAK1	Janus kinase 1
203568_s_at	8.26e-01	7.30e-01	0.346506	-6.7088424	0.0722001	TRIM38	tripartite motif containing 38
209597_s_at	8.26e-01	7.31e-01	0.346444	-6.7088641	0.1404356	PNMA2	paraneoplastic Ma antigen 2
221442_at	8.26e-01	7.31e-01	-0.346392	-6.7088822	-0.1322085	MC3R	melanocortin 3 receptor
210261_at	8.26e-01	7.31e-01	-0.346189	-6.7089528	-0.1190417	KCNK2	potassium two pore domain channel subfamily K member 2
206768_at	8.26e-01	7.31e-01	0.346154	-6.7089652	0.1566134	RPL3L	ribosomal protein L3 like
202611_s_at	8.26e-01	7.31e-01	-0.346029	-6.7090086	-0.0805331	MED14	mediator complex subunit 14
204093_at	8.26e-01	7.31e-01	-0.345808	-6.7090853	-0.0550814	CCNH	cyclin H
201083_s_at	8.26e-01	7.31e-01	-0.345793	-6.7090905	-0.1000091	BCLAF1	BCL2 associated transcription factor 1
55872_at	8.27e-01	7.31e-01	-0.34565	-6.7091403	-0.0739034	ZNF512B	zinc finger protein 512B
216367_at	8.27e-01	7.31e-01	-0.345361	-6.7092405	-0.1420595	COL4A3	collagen type IV alpha 3 chain
215730_at	8.27e-01	7.31e-01	-0.345286	-6.7092668	-0.0907693	VGLL1	vestigial like family member 1
216097_at	8.27e-01	7.31e-01	0.345203	-6.7092954	0.1388191		
212260_at	8.27e-01	7.32e-01	0.344838	-6.7094219	0.0845877	GIGYF2	GRB10 interacting GYF protein 2
218584_at	8.27e-01	7.32e-01	-0.344481	-6.7095459	-0.0752848	TCTN1	tectonic family member 1
214270_s_at	8.27e-01	7.32e-01	-0.344387	-6.7095784	-0.1213165	MAPRE3	microtubule associated protein RP/EB family member 3
204005_s_at	8.27e-01	7.32e-01	-0.344306	-6.7096065	-0.0939477	PAWR	pro-apoptotic WT1 regulator
211414_at	8.27e-01	7.32e-01	0.344188	-6.7096471	0.0920548	GLS	glutaminase
215479_at	8.27e-01	7.32e-01	-0.344042	-6.7096976	-0.0671631		
204906_at	8.28e-01	7.32e-01	0.343962	-6.7097255	0.0853435	RPS6KA2	ribosomal protein S6 kinase A2
200033_at	8.28e-01	7.32e-01	-0.343816	-6.7097759	-0.0688142	MIR5047///MIR3064///DDX5	microRNA 5047///microRNA 3064///DEAD-box helicase 5
215746_at	8.28e-01	7.33e-01	0.342835	-6.7101145	0.1036988		
220889_s_at	8.28e-01	7.33e-01	0.342737	-6.7101482	0.1300076	CA10	carbonic anhydrase 10
222185_at	8.28e-01	7.33e-01	0.342555	-6.7102108	0.063125	PKNOX2	PBX/knotted 1 homeobox 2
207936_x_at	8.28e-01	7.33e-01	0.342491	-6.7102328	0.064735	RFPL3	ret finger protein like 3
215820_x_at	8.28e-01	7.33e-01	-0.34249	-6.7102333	-0.0619681	SNX13	sorting nexin 13
220210_at	8.28e-01	7.34e-01	-0.342468	-6.7102408	-0.0687468	CHRNA10	cholinergic receptor nicotinic alpha 10 subunit
217860_at	8.29e-01	7.34e-01	-0.342282	-6.7103047	-0.1090732	NDUFA10	NADH:ubiquinone oxidoreductase subunit A10
203750_s_at	8.29e-01	7.34e-01	0.342122	-6.7103598	0.1167602	RARA	retinoic acid receptor alpha
200733_s_at	8.29e-01	7.34e-01	0.342067	-6.7103788	0.0775019	PTP4A1	protein tyrosine phosphatase type IVA, member 1
203640_at	8.29e-01	7.34e-01	0.342038	-6.7103888	0.1086934	MBNL2	muscleblind like splicing regulator 2
213755_s_at	8.29e-01	7.34e-01	-0.342036	-6.7103894	-0.1291884	SKI	SKI proto-oncogene
219437_s_at	8.29e-01	7.34e-01	0.341978	-6.7104094	0.1270408	ANKRD11	ankyrin repeat domain 11
201137_s_at	8.29e-01	7.34e-01	0.341971	-6.7104118	0.079066	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
206982_at	8.29e-01	7.34e-01	0.341894	-6.7104384	0.1170257	CRYBA1	crystallin beta A1
210703_at	8.29e-01	7.34e-01	-0.341742	-6.7104906	-0.1238104		
221030_s_at	8.29e-01	7.34e-01	-0.341591	-6.7105425	-0.0754304	ARHGAP24	Rho GTPase activating protein 24
221829_s_at	8.29e-01	7.34e-01	-0.341499	-6.7105739	-0.0795796	TNPO1	transportin 1
210623_at	8.29e-01	7.34e-01	-0.34149	-6.710577	-0.1134952	UBXN1	UBX domain protein 1
201017_at	8.29e-01	7.34e-01	-0.341387	-6.7106124	-0.0998073	EIF1AX	eukaryotic translation initiation factor 1A, X-linked
218977_s_at	8.29e-01	7.34e-01	0.341253	-6.7106582	0.0791556	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
207203_s_at	8.29e-01	7.35e-01	-0.341102	-6.7107103	-0.1108061	NR1I2	nuclear receptor subfamily 1 group I member 2
213963_s_at	8.29e-01	7.35e-01	-0.341034	-6.7107333	-0.0976149	SAP30	Sin3A associated protein 30
214502_at	8.29e-01	7.35e-01	0.340975	-6.7107538	0.1495084	HIST1H2BJ	histone cluster 1, H2bj
220335_x_at	8.29e-01	7.35e-01	0.340397	-6.7109516	0.058543	CES3	carboxylesterase 3
204270_at	8.30e-01	7.35e-01	-0.340119	-6.7110468	-0.1300842	SKI	SKI proto-oncogene
216084_at	8.30e-01	7.35e-01	0.339835	-6.7111438	0.0664394	FAM205BP	transmembrane protein C9orf144B pseudogene
37652_at	8.30e-01	7.35e-01	0.339802	-6.7111551	0.065475	CABIN1	calcineurin binding protein 1
204084_s_at	8.30e-01	7.36e-01	-0.339533	-6.711247	-0.0694358	CLN5	ceroid-lipofuscinosis, neuronal 5
207772_s_at	8.30e-01	7.36e-01	0.339301	-6.711326	0.1316321	PRMT8	protein arginine methyltransferase 8
214617_at	8.30e-01	7.36e-01	0.339264	-6.7113386	0.0612105	PRF1	perforin 1
210545_at	8.30e-01	7.36e-01	-0.338858	-6.7114772	-0.1011177	ITSN2	intersectin 2
214175_x_at	8.30e-01	7.36e-01	0.338826	-6.7114879	0.1259104	PDLIM4	PDZ and LIM domain 4
212764_at	8.30e-01	7.36e-01	0.338815	-6.7114919	0.0873849	ZEB1	zinc finger E-box binding homeobox 1
205780_at	8.30e-01	7.36e-01	0.338767	-6.7115081	0.1246708	BIK	BCL2 interacting killer
213722_at	8.30e-01	7.36e-01	-0.338761	-6.7115101	-0.1240944	SOX2	SRY-box 2
208007_at	8.30e-01	7.36e-01	0.338697	-6.7115321	0.0985744		
214277_at	8.30e-01	7.36e-01	0.338692	-6.7115337	0.1194438	COX11	COX11, cytochrome c oxidase copper chaperone
208790_s_at	8.31e-01	7.37e-01	-0.338337	-6.7116546	-0.0936293	PTRF	polymerase I and transcript release factor
205333_s_at	8.31e-01	7.37e-01	-0.337979	-6.7117762	-0.0844232	RCE1	Ras converting CAAX endopeptidase 1
201054_at	8.31e-01	7.37e-01	-0.337804	-6.7118357	-0.0761157	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
205736_at	8.31e-01	7.37e-01	0.33773	-6.7118607	0.1304962	PGAM2	phosphoglycerate mutase 2
204993_at	8.31e-01	7.37e-01	-0.337717	-6.711865	-0.0890751	GNAZ	G protein subunit alpha z
222138_s_at	8.31e-01	7.37e-01	0.337692	-6.7118737	0.1001572	WDR13	WD repeat domain 13
202609_at	8.31e-01	7.37e-01	0.337678	-6.7118785	0.1092039	EPS8	epidermal growth factor receptor pathway substrate 8
218241_at	8.31e-01	7.37e-01	-0.33754	-6.7119253	-0.0673449	GOLGA5	golgin A5
202887_s_at	8.31e-01	7.37e-01	0.337507	-6.7119364	0.1405404	DDIT4	DNA damage inducible transcript 4
215792_s_at	8.31e-01	7.37e-01	-0.337398	-6.7119734	-0.0456481	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
208104_s_at	8.31e-01	7.37e-01	0.33719	-6.7120438	0.0670356	TSC22D4	TSC22 domain family member 4
202495_at	8.31e-01	7.37e-01	0.337162	-6.7120534	0.0465611	TBCC	tubulin folding cofactor C
211952_at	8.31e-01	7.38e-01	0.337058	-6.7120888	0.0801791	IPO5	importin 5
202224_at	8.32e-01	7.38e-01	-0.336652	-6.7122261	-0.0566231	CRK	CRK proto-oncogene, adaptor protein
222187_x_at	8.32e-01	7.38e-01	0.336418	-6.7123054	0.0623173	G3BP1	G3BP stress granule assembly factor 1
209361_s_at	8.32e-01	7.38e-01	-0.33634	-6.7123317	-0.0868169	PCBP4	poly(rC) binding protein 4
220903_at	8.32e-01	7.38e-01	0.336267	-6.7123566	0.0971682	GFM1	G elongation factor mitochondrial 1
220184_at	8.32e-01	7.38e-01	-0.336254	-6.7123609	-0.1628998	NANOG	Nanog homeobox
201197_at	8.32e-01	7.38e-01	0.336236	-6.7123669	0.0843497	AMD1	adenosylmethionine decarboxylase 1
203247_s_at	8.32e-01	7.38e-01	0.33613	-6.7124026	0.0415782	ZNF24	zinc finger protein 24
200973_s_at	8.32e-01	7.39e-01	0.335735	-6.7125363	0.0781641	TSPAN3	tetraspanin 3
220496_at	8.32e-01	7.39e-01	-0.335645	-6.7125666	-0.1048532	CLEC1B	C-type lectin domain family 1 member B
219564_at	8.32e-01	7.39e-01	-0.335617	-6.7125758	-0.1165772	KCNJ16	potassium voltage-gated channel subfamily J member 16
221165_s_at	8.32e-01	7.39e-01	0.335531	-6.7126048	0.0887739	IL22	interleukin 22
202228_s_at	8.32e-01	7.39e-01	0.335383	-6.7126549	0.0583413	NPTN	neuroplastin
215619_at	8.32e-01	7.39e-01	0.335367	-6.7126601	0.1247082		
204394_at	8.32e-01	7.39e-01	0.335196	-6.7127178	0.0633929	SLC43A1	solute carrier family 43 member 1
206404_at	8.32e-01	7.39e-01	0.335145	-6.7127352	0.1242428	FGF9	fibroblast growth factor 9
203421_at	8.32e-01	7.39e-01	-0.335128	-6.7127407	-0.1015204	TP53I11	tumor protein p53 inducible protein 11
212548_s_at	8.32e-01	7.39e-01	0.335057	-6.7127646	0.0565531	FRYL	FRY like transcription coactivator
213596_at	8.32e-01	7.39e-01	-0.334949	-6.7128011	-0.0674697	CASP4	caspase 4
216230_x_at	8.32e-01	7.39e-01	0.334947	-6.7128019	0.1283227	SMPD1	sphingomyelin phosphodiesterase 1
206703_at	8.32e-01	7.39e-01	-0.334912	-6.7128137	-0.0797503	CHRNB1	cholinergic receptor nicotinic beta 1 subunit
215319_at	8.32e-01	7.39e-01	-0.334778	-6.7128587	-0.1117724	ATP8B3	ATPase phospholipid transporting 8B3
209095_at	8.32e-01	7.39e-01	-0.334582	-6.7129246	-0.0891267	DLD	dihydrolipoamide dehydrogenase
220294_at	8.32e-01	7.39e-01	0.334574	-6.7129272	0.1348301	KCNV1	potassium voltage-gated channel modifier subfamily V member 1
213384_x_at	8.32e-01	7.39e-01	0.334554	-6.7129339	0.0757881	PLCB3	phospholipase C beta 3
200907_s_at	8.32e-01	7.40e-01	0.334375	-6.7129944	0.0780174	PALLD	palladin, cytoskeletal associated protein
220115_s_at	8.32e-01	7.40e-01	0.334261	-6.7130324	0.0800826	CDH10	cadherin 10
216024_at	8.33e-01	7.40e-01	-0.333931	-6.7131435	-0.1122029	DNM2	dynamin 2
210354_at	8.33e-01	7.40e-01	0.333888	-6.7131579	0.0739797	IFNG	interferon gamma
219240_s_at	8.33e-01	7.40e-01	-0.333867	-6.7131651	-0.0510316	C10orf88	chromosome 10 open reading frame 88
209185_s_at	8.33e-01	7.40e-01	-0.333716	-6.7132156	-0.0808624	IRS2	insulin receptor substrate 2
213531_s_at	8.33e-01	7.41e-01	-0.333027	-6.7134465	-0.0557701	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
213143_at	8.33e-01	7.41e-01	0.332946	-6.7134736	0.1255984	C2orf72	chromosome 2 open reading frame 72
218957_s_at	8.33e-01	7.41e-01	-0.332937	-6.7134768	-0.128989	PAAF1	proteasomal ATPase associated factor 1
217260_x_at	8.33e-01	7.41e-01	0.33277	-6.7135326	0.0756089	LOC102723479	uncharacterized LOC102723479
214595_at	8.33e-01	7.41e-01	0.332723	-6.7135482	0.1896919	KCNG1	potassium voltage-gated channel modifier subfamily G member 1
220771_at	8.33e-01	7.41e-01	0.332595	-6.7135911	0.1887231	LINC00328	long intergenic non-protein coding RNA 328
219248_at	8.34e-01	7.41e-01	-0.332416	-6.7136509	-0.0529601	THUMPD2	THUMP domain containing 2
213300_at	8.34e-01	7.41e-01	0.332078	-6.7137639	0.0744689	ATG2A	autophagy related 2A
221115_s_at	8.34e-01	7.42e-01	0.331563	-6.7139356	0.1311946	LENEP	lens epithelial protein
208083_s_at	8.34e-01	7.42e-01	0.331377	-6.7139976	0.0678672	LOC100505984///ITGB6	uncharacterized LOC100505984///integrin subunit beta 6
201282_at	8.34e-01	7.42e-01	0.33128	-6.71403	0.0559453	OGDH	oxoglutarate dehydrogenase
204117_at	8.35e-01	7.42e-01	-0.330961	-6.7141363	-0.0787666	PREP	prolyl endopeptidase
212643_at	8.35e-01	7.42e-01	0.330816	-6.7141842	0.0376478	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like
211111_at	8.35e-01	7.42e-01	0.330664	-6.714235	0.1365753	HGC6.3	uncharacterized LOC100128124
217654_at	8.35e-01	7.42e-01	0.330505	-6.7142879	0.111384	CFLAR	CASP8 and FADD like apoptosis regulator
205802_at	8.35e-01	7.42e-01	-0.330495	-6.7142911	-0.099939	TRPC1	transient receptor potential cation channel subfamily C member 1
210240_s_at	8.35e-01	7.43e-01	0.330353	-6.7143384	0.1300071	CDKN2D	cyclin dependent kinase inhibitor 2D
221170_at	8.35e-01	7.43e-01	-0.330198	-6.7143897	-0.0796035	HRH4	histamine receptor H4
210692_s_at	8.35e-01	7.43e-01	-0.330151	-6.7144055	-0.1254759	SLC43A3	solute carrier family 43 member 3
219169_s_at	8.35e-01	7.43e-01	0.330123	-6.7144146	0.049378	TFB1M	transcription factor B1, mitochondrial
210491_at	8.35e-01	7.43e-01	-0.330034	-6.7144442	-0.0820036		
211909_x_at	8.35e-01	7.43e-01	-0.329964	-6.7144673	-0.1403054	PTGER3	prostaglandin E receptor 3
217709_at	8.35e-01	7.43e-01	-0.329571	-6.7145977	-0.1522568		
202225_at	8.35e-01	7.43e-01	-0.329502	-6.7146206	-0.0647463	CRK	CRK proto-oncogene, adaptor protein
218796_at	8.35e-01	7.43e-01	-0.32949	-6.7146247	-0.0889707	FERMT1	fermitin family member 1
204343_at	8.35e-01	7.43e-01	-0.329423	-6.7146468	-0.0986494	ABCA3	ATP binding cassette subfamily A member 3
214950_at	8.35e-01	7.43e-01	0.32934	-6.7146741	0.0587073	IL9R	interleukin 9 receptor
221963_x_at	8.35e-01	7.43e-01	0.329323	-6.7146799	0.0857694	ZNF587B	zinc finger protein 587B
201465_s_at	8.35e-01	7.43e-01	0.329179	-6.7147274	0.155789	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
214753_at	8.35e-01	7.44e-01	0.329048	-6.7147707	0.0827804	N4BP2L2	NEDD4 binding protein 2 like 2
215700_x_at	8.35e-01	7.44e-01	0.329024	-6.7147788	0.095253	CPNE6	copine 6
203257_s_at	8.35e-01	7.44e-01	-0.329017	-6.7147811	-0.0651307	C11orf49	chromosome 11 open reading frame 49
203661_s_at	8.35e-01	7.44e-01	0.328961	-6.7147996	0.0727671	TMOD1	tropomodulin 1
202193_at	8.36e-01	7.44e-01	0.328742	-6.714872	0.0712346	LIMK2	LIM domain kinase 2
215038_s_at	8.36e-01	7.44e-01	0.328605	-6.7149174	0.0600687	SETD2	SET domain containing 2
215674_at	8.36e-01	7.44e-01	0.328439	-6.7149721	0.1119558		
205859_at	8.36e-01	7.44e-01	-0.328381	-6.7149912	-0.0608	LY86	lymphocyte antigen 86
211467_s_at	8.36e-01	7.44e-01	0.328174	-6.7150598	0.0975682	NFIB	nuclear factor I B
214534_at	8.36e-01	7.44e-01	-0.327981	-6.7151233	-0.1131143	HIST1H1B	histone cluster 1, H1b
